Are you sure you want to delete all rows?,Are you sure you want to delete all rows?,
Are you sure you want to delete page {0}?,Are you sure you want to delete page {0}?,
Are you sure you want to delete the attachment?,Are you sure you want to delete the attachment?,
Are you sure you want to delete the column? All the fields in the column will be moved to the previous column.,Are you sure you want to delete the column? All the fields in the column will be moved to the previous column.,Confirmation dialog message
Are you sure you want to delete the section? All the columns along with fields in the section will be moved to the previous section.,Are you sure you want to delete the section? All the columns along with fields in the section will be moved to the previous section.,Confirmation dialog message
Are you sure you want to delete the tab? All the sections along with fields in the tab will be moved to the previous tab.,Are you sure you want to delete the tab? All the sections along with fields in the tab will be moved to the previous tab.,Confirmation dialog message
Are you sure you want to discard the changes?,Are you sure you want to discard the changes?,
Are you sure you want to generate a new report?,Are you sure you want to generate a new report?,
Are you sure you want to merge {0} with {1}?,Are you sure you want to merge {0} with {1}?,
Are you sure you want to proceed?,Are you sure you want to proceed?,
Are you sure you want to re-enable scheduler?,Are you sure you want to re-enable scheduler?,
Are you sure you want to relink this communication to {0}?,Are you sure you want to relink this communication to {0}?,
Are you sure you want to remove all failed jobs?,Are you sure you want to remove all failed jobs?,
Are you sure you want to remove the {0} filter?,Are you sure you want to remove the {0} filter?,
Are you sure you want to reset all customizations?,Are you sure you want to reset all customizations?,
Are you sure you want to save this document?,Are you sure you want to save this document?,
Are you sure you want to send this newsletter now?,Are you sure you want to send this newsletter now?,
Are you sure?,Are you sure?,
Arguments,Arguments,
Arial,Arial,
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.","As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.",
"As document sharing is disabled, please give them the required permissions before assigning.","As document sharing is disabled, please give them the required permissions before assigning.",
"As per your request, your account and data on {0} associated with email {1} has been permanently deleted","As per your request, your account and data on {0} associated with email {1} has been permanently deleted",
Assign Condition,Assign Condition,
Assign To,Assign To,Button in list view actions menu
Assign To User Group,Assign To User Group,
Assign To Users,Assign To Users,
Assign a user,Assign a user,
"Assign one by one, in sequence","Assign one by one, in sequence",
Assign to me,Assign to me,
Assign to the one who has the least assignments,Assign to the one who has the least assignments,
Assign to the user set in this field,Assign to the user set in this field,
Assigned,Assigned,
Assigned By,Assigned By,
Assigned By Full Name,Assigned By Full Name,
Assigned To,Chỉ Định,
Assigned To/Owner,Assigned To/Owner,
Assigning...,Assigning...,
Assignment,Assignment,
Assignment Completed,Assignment Completed,
Assignment Days,Assignment Days,
Assignment Rule,Assignment Rule,
Assignment Rule Day,Assignment Rule Day,
Assignment Rule User,Assignment Rule User,
Assignment Rule is not allowed on document type {0},Assignment Rule is not allowed on document type {0},
Assignment Rules,Assignment Rules,
Assignment Update on {0},Assignment Update on {0},
Assignment for {0} {1},Assignment for {0} {1},
Assignment of {0} removed by {1},Assignment of {0} removed by {1},
Assignments,Assignments,
At least one column is required to show in the grid.,At least one column is required to show in the grid.,
Atleast one field is required in Web Form Fields Table,Atleast one field is required in Web Form Fields Table,
Atleast one field of Parent Document Type is mandatory,Atleast one field of Parent Document Type is mandatory,
Attach,Attach,
Attach Document Print,Attach Document Print,
Attach Image,Attach Image,
Attach Package,Attach Package,
Attach Print,Attach Print,
Attach a web link,Attach a web link,
Attach files / urls and add in table.,Attach files / urls and add in table.,
Attached File,Attached File,
Attached To DocType,Attached To DocType,
Attached To Field,Attached To Field,
Attached To Name,Attached To Name,
Attached To Name must be a string or an integer,Attached To Name must be a string or an integer,
Attachment,Attachment,
Attachment Limit (MB),Attachment Limit (MB),
Attachment Limit Reached,Attachment Limit Reached,
Attachment Link,Attachment Link,
Attachment Removed,Attachment Removed,
Attachments,Attachments,
Attempting Connection to QZ Tray...,Attempting Connection to QZ Tray...,
Attempting to launch QZ Tray...,Attempting to launch QZ Tray...,
Audience,Audience,
Audit System Hooks,Audit System Hooks,
Audit Trail,Audit Trail,
Auth URL Data,Auth URL Data,
Authenticate as Service Principal,Authenticate as Service Principal,
Authentication,Authentication,
Authentication failed while receiving emails from Email Account: {0}.,Authentication failed while receiving emails from Email Account: {0}.,
Author,Author,
Authorization Code,Authorization Code,
Authorization URI,Authorization URI,
Authorization error for {}.,Authorization error for {}.,
Authorize API Access,Authorize API Access,
Authorize API Indexing  Access,Authorize API Indexing  Access,
Authorize Google Calendar Access,Authorize Google Calendar Access,
Authorize Google Contacts Access,Authorize Google Contacts Access,
Authorize Google Drive Access,Authorize Google Drive Access,
Authorize URL,Authorize URL,
Authorized,Authorized,
Auto,Auto,
Auto Email Report,Auto Email Report,
Auto Name,Auto Name,
Auto Repeat,Auto Repeat,
Auto Repeat Day,Auto Repeat Day,
Auto Repeat Day{0} {1} has been repeated.,Auto Repeat Day{0} {1} has been repeated.,
Auto Repeat Document Creation Failed,Auto Repeat Document Creation Failed,
Auto Repeat Schedule,Auto Repeat Schedule,
Auto Repeat created for this document,Auto Repeat created for this document,
Auto Repeat failed for {0},Auto Repeat failed for {0},
Auto Reply,Auto Reply,
Auto Reply Message,Auto Reply Message,
Auto assignment failed: {0},Auto assignment failed: {0},
Auto follow documents that are assigned to you,Auto follow documents that are assigned to you,
Auto follow documents that are shared with you,Auto follow documents that are shared with you,
Auto follow documents that you Like,Auto follow documents that you Like,
Auto follow documents that you comment on,Auto follow documents that you comment on,
Auto follow documents that you create,Auto follow documents that you create,
Auto repeat failed. Please enable auto repeat after fixing the issues.,Auto repeat failed. Please enable auto repeat after fixing the issues.,
Autocomplete,Autocomplete,
Autoincrement,Autoincrement,
Automated Message,Automated Message,
Automatic,Automatic,
Automatic Linking can be activated only for one Email Account.,Automatic Linking can be activated only for one Email Account.,
Automatic Linking can be activated only if Incoming is enabled.,Automatic Linking can be activated only if Incoming is enabled.,
Automatically Assign Documents to Users,Automatically Assign Documents to Users,
Automatically applied a filter for recent data. You can disable this behavior from the list view settings.,Automatically applied a filter for recent data. You can disable this behavior from the list view settings.,
Automatically delete account within (hours),Automatically delete account within (hours),
Automation,Automation,
Avatar,Avatar,
Average,Average,
Average of {0},Average of {0},
Avoid dates and years that are associated with you.,Avoid dates and years that are associated with you.,
Avoid recent years.,Avoid recent years.,
Avoid sequences like abc or 6543 as they are easy to guess,Avoid sequences like abc or 6543 as they are easy to guess,
Avoid years that are associated with you.,Avoid years that are associated with you.,
Awaiting Password,Awaiting Password,
Awaiting password,Awaiting password,
Awesome Work,Awesome Work,
"Awesome, now try making an entry yourself","Awesome, now try making an entry yourself",
B,B,Number system
B0,B0,
B1,B1,
B10,B10,
B2,B2,
B3,B3,
B4,B4,
B5,B5,
B6,B6,
B7,B7,
B8,B8,
B9,B9,
BCC,BCC,
Back,Back,
Back to Desk,Back to Desk,
Back to Home,Back to Home,
Back to Login,Back to Login,
Background Color,Background Color,
Background Image,Background Image,
Background Jobs,Background Jobs,
Background Jobs Check,Background Jobs Check,
Background Jobs Queue,Background Jobs Queue,
Background Print (required for >25 documents),Background Print (required for >25 documents),
Background Workers,Background Workers,
Backing up Data.,Backing up Data.,
Backing up to Google Drive.,Backing up to Google Drive.,
Backup Details,Backup Details,
Backup Encryption Key,Backup Encryption Key,
Backup Files,Backup Files,
Backup Folder ID,Backup Folder ID,
Backup Folder Name,Backup Folder Name,
Backup Frequency,Backup Frequency,
Backup job is already queued. You will receive an email with the download link,Backup job is already queued. You will receive an email with the download link,
Backup public and private files along with the database.,Backup public and private files along with the database.,
Backups,Backups,
Backups (MB),Backups (MB),
Bad Cron Expression,Bad Cron Expression,
Banker's Rounding,Banker's Rounding,
Banker's Rounding (legacy),Banker's Rounding (legacy),
Banner,Banner,
Banner HTML,Banner HTML,
Banner Image,Banner Image,
Banner is above the Top Menu Bar.,Banner is above the Top Menu Bar.,
Bar,Bar,
Barcode,Barcode,
Base Distinguished Name (DN),Base Distinguished Name (DN),
Base URL,Base URL,
Based On,Based On,
Based on Field,Based on Field,
Based on Permissions For User,Based on Permissions For User,
Basic,Basic,
Basic Info,Basic Info,
Before,Before,
Before Cancel,Before Cancel,
Before Delete,Before Delete,
Before Insert,Before Insert,
Before Print,Before Print,
Before Rename,Before Rename,
Before Save,Before Save,
Before Save (Submitted Document),Before Save (Submitted Document),
Before Submit,Before Submit,
Before Validate,Before Validate,
Beginner,Beginner,
Beginning with,Beginning with,
Beta,Beta,
Better add a few more letters or another word,Better add a few more letters or another word,
Between,Between,
Billing,Billing,
Billing Contact,Billing Contact,
Binary Logging,Binary Logging,
Bio,Bio,
Birth Date,Birth Date,
Blank Template,Blank Template,
Block Module,Block Module,
Block Modules,Block Modules,
Blocked,Blocked,
Blog,Blog,
Blog Category,Blog Category,
Blog Intro,Blog Intro,
Blog Introduction,Blog Introduction,
Blog Post,Blog Post,
Blog Settings,Blog Settings,
Blog Title,Blog Title,
Blogger,Blogger,
Blue,Blue,
Bold,Bold,
Bot,Bot,
Both DocType and Name required,Both DocType and Name required,
Both login and password required,Both login and password required,
Bottom,Bottom,
Bottom Center,Bottom Center,
Bottom Left,Bottom Left,
Bottom Right,Bottom Right,
Bounced,Bounced,
Brand,Brand,
Brand HTML,Brand HTML,
Brand Image,Brand Image,
Brand Logo,Brand Logo,
Breadcrumbs,Breadcrumbs,
Browse by category,Browse by category,
Browser,Browser,
Browser Version,Browser Version,
Browser not supported,Browser not supported,
Brute Force Security,Brute Force Security,
Bucket Name,Bucket Name,
Bucket {0} not found.,Bucket {0} not found.,
Bufferpool Size,Bufferpool Size,
Build {0},Build {0},
Built on {0},Built on {0},
Bulk Actions,Bulk Actions,
Bulk Delete,Bulk Delete,
Bulk Edit,Bulk Edit,
Bulk Edit {0},Bulk Edit {0},
Bulk Operation Failed,Bulk Operation Failed,
Bulk Operation Successful,Bulk Operation Successful,
Bulk PDF Export,Bulk PDF Export,
Bulk Update,Bulk Update,
Bulk approval only support up to 500 documents.,Bulk approval only support up to 500 documents.,
Bulk operation is enqueued in background.,Bulk operation is enqueued in background.,
Bulk operations only support up to 500 documents.,Bulk operations only support up to 500 documents.,
Bulk {0} is enqueued in background.,Bulk {0} is enqueued in background.,
Button,Button,
Button Gradients,Button Gradients,
Button Rounded Corners,Button Rounded Corners,
Button Shadows,Button Shadows,
"By ""Naming Series"" field","By ""Naming Series"" field",
"By default the title is used as meta title, adding a value here will override it.","By default the title is used as meta title, adding a value here will override it.",
"By default, emails are only sent for failed backups.","By default, emails are only sent for failed backups.",
By fieldname,By fieldname,
By script,By script,
Bypass Restricted IP Address Check If Two Factor Auth Enabled,Bypass Restricted IP Address Check If Two Factor Auth Enabled,
Bypass Two Factor Auth for users who login from restricted IP Address,Bypass Two Factor Auth for users who login from restricted IP Address,
